id,season,gameType,gameDate,neutralSite,startTimeUTC,easternUTCOffset,venueUTCOffset,venueTimezone,gameState,gameScheduleState,awayTeam.id,awayTeam.commonName.default,awayTeam.placeNameWithPreposition.default,awayTeam.placeNameWithPreposition.fr,awayTeam.abbrev,awayTeam.score,homeTeam.id,homeTeam.commonName.default,homeTeam.placeNameWithPreposition.default,homeTeam.placeNameWithPreposition.fr,homeTeam.abbrev,homeTeam.score,periodDescriptor.number,periodDescriptor.periodType,periodDescriptor.maxRegulationPeriods,gameOutcome.lastPeriodType,winningGoalie.playerId,winningGoalScorer.playerId,awayTeam.commonName.fr,homeTeam.commonName.fr,winningGoalie.lastName.sv,venue.fi,specialEvent.parentId,specialEvent.name.default,winningGoalie.lastName.de,winningGoalScorer.lastName.fr,specialEvent.name.fr,seriesUrl,seriesStatus.round,seriesStatus.seriesAbbrev,seriesStatus.seriesTitle,seriesStatus.seriesLetter,seriesStatus.neededToWin,seriesStatus.topSeedWins,seriesStatus.bottomSeedWins,seriesStatus.gameNumberOfSeries,periodDescriptor.otPeriods,tricode_winteam
2018020088,20182019,2,2018-10-17,False,2018-10-18T01:30:00Z,-04:00,-06:00,America/Edmonton,OFF,OK,6,Bruins,Boston,de Boston,BOS,2,20,Flames,Calgary,de Calgary,CGY,5,3,REG,3,REG,8469608.0,8479976.0,,,,,,,,Valimaki,,,,,,,,,,,,CGY
2018020089,20182019,2,2018-10-17,False,2018-10-18T02:00:00Z,-04:00,-07:00,America/Los_Angeles,OFF,OK,2,Islanders,New York,de New York,NYI,1,24,Ducks,Anaheim,d'Anaheim,ANA,4,3,REG,3,REG,8476434.0,8470616.0,,,,,,,,,,,,,,,,,,,,ANA
2018020090,20182019,2,2018-10-18,False,2018-10-18T23:00:00Z,-04:00,-04:00,America/Toronto,OFF,OK,5,Penguins,Pittsburgh,de Pittsburgh,PIT,3,10,Maple Leafs,Toronto,de Toronto,TOR,0,3,REG,3,REG,8476899.0,8471215.0,,,,,,,,,,,,,,,,,,,,PIT
2018020092,20182019,2,2018-10-18,False,2018-10-18T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,4,Flyers,Philadelphia,de Philadelphie,PHI,3,29,Blue Jackets,Columbus,de Columbus,CBJ,6,3,REG,3,REG,8475683.0,8473422.0,,,,,,,,,,,,,,,,,,,,CBJ
2018020091,20182019,2,2018-10-18,False,2018-10-18T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,21,Avalanche,Colorado,du Colorado,COL,5,1,Devils,New Jersey,du New Jersey,NJD,3,3,REG,3,REG,8475831.0,8476455.0,,,,,,,,,,,,,,,,,,,,COL
2018020093,20182019,2,2018-10-18,False,2018-10-18T23:30:00Z,-04:00,-04:00,US/Eastern,OFF,OK,17,Red Wings,Detroit,de Detroit,DET,1,14,Lightning,Tampa Bay,de Tampa Bay,TBL,3,3,REG,3,REG,8476883.0,8474564.0,,,,,,,,,,,,,,,,,,,,TBL
2018020094,20182019,2,2018-10-18,False,2018-10-19T00:00:00Z,-04:00,-05:00,America/Winnipeg,OFF,OK,23,Canucks,Vancouver,de Vancouver,VAN,1,52,Jets,Winnipeg,de Winnipeg,WPG,4,3,REG,3,REG,8476945.0,8473412.0,,,,,,,,,,,,,,,,,,,,WPG
2018020095,20182019,2,2018-10-18,False,2018-10-19T00:30:00Z,-04:00,-05:00,America/Chicago,OFF,OK,53,Coyotes,Arizona,de l'Arizona,ARI,4,16,Blackhawks,Chicago,de Chicago,CHI,1,3,REG,3,REG,8477293.0,8476994.0,,,,,,,,,,,,,,,,,,,,ARI
2018020096,20182019,2,2018-10-18,False,2018-10-19T01:00:00Z,-04:00,-06:00,America/Edmonton,OFF,OK,6,Bruins,Boston,de Boston,BOS,2,22,Oilers,Edmonton,d'Edmonton,EDM,3,4,OT,3,OT,8475660.0,8477934.0,,,,,,,,,,,,,,,,,,,,EDM
2018020098,20182019,2,2018-10-18,False,2018-10-19T02:30:00Z,-04:00,-07:00,US/Pacific,OFF,OK,7,Sabres,Buffalo,de Buffalo,BUF,1,28,Sharks,San Jose,de San Jose,SJS,5,3,REG,3,REG,8474889.0,8474053.0,,,,,,,,,,,,,,,,,,,,SJS
2018020097,20182019,2,2018-10-18,False,2018-10-19T02:30:00Z,-04:00,-07:00,America/Los_Angeles,OFF,OK,2,Islanders,New York,de New York,NYI,7,26,Kings,Los Angeles,de Los Angeles,LAK,2,3,REG,3,REG,8475215.0,8470047.0,,,,,,,,,,,,,,,,,,,,NYI
2018020099,20182019,2,2018-10-19,False,2018-10-19T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,13,Panthers,Florida,de la Floride,FLA,6,15,Capitals,Washington,de Washington,WSH,5,5,SO,3,SO,8474636.0,,,,,,,,,,,,,,,,,,,,,FLA
2018020100,20182019,2,2018-10-19,False,2018-10-20T00:00:00Z,-04:00,-05:00,US/Central,OFF,OK,30,Wild,Minnesota,du Minnesota,MIN,3,25,Stars,Dallas,de Dallas,DAL,1,3,REG,3,REG,8471227.0,8470600.0,,,,,,,,,,,,,,,,,,,,MIN
2018020101,20182019,2,2018-10-19,False,2018-10-20T01:00:00Z,-04:00,-06:00,America/Edmonton,OFF,OK,18,Predators,Nashville,de Nashville,NSH,5,20,Flames,Calgary,de Calgary,CGY,3,3,REG,3,REG,8477424.0,8474736.0,,,,,,,,,,,,,,,,,,,,NSH
2018020102,20182019,2,2018-10-20,False,2018-10-20T17:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,1,Devils,New Jersey,du New Jersey,NJD,2,4,Flyers,Philadelphia,de Philadelphie,PHI,5,3,REG,3,REG,8470880.0,8474161.0,,,,,,,,,,,,,,,,,,,,PHI
2018020103,20182019,2,2018-10-20,False,2018-10-20T17:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,21,Avalanche,Colorado,du Colorado,COL,3,12,Hurricanes,Carolina,de la Caroline,CAR,1,3,REG,3,REG,8475831.0,8476455.0,,,,,,,,,,,,,,,,,,,,COL
2018020105,20182019,2,2018-10-20,False,2018-10-20T19:30:00Z,-04:00,-07:00,America/Los_Angeles,OFF,OK,7,Sabres,Buffalo,de Buffalo,BUF,5,26,Kings,Los Angeles,de Los Angeles,LAK,1,3,REG,3,REG,8476999.0,8475784.0,,,,,,,,,,,,,,,,,,,,BUF
2018020104,20182019,2,2018-10-20,False,2018-10-20T20:00:00Z,-04:00,-05:00,America/Winnipeg,OFF,OK,53,Coyotes,Arizona,de l'Arizona,ARI,3,52,Jets,Winnipeg,de Winnipeg,WPG,5,3,REG,3,REG,8476316.0,8473618.0,,,,,,,,,,,,,,,,,,,,WPG
2018020109,20182019,2,2018-10-20,False,2018-10-20T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,16,Blackhawks,Chicago,de Chicago,CHI,4,29,Blue Jackets,Columbus,de Columbus,CBJ,1,3,REG,3,REG,8470645.0,8475323.0,,,,,,,,,,,,,,,,,,,,CHI
2018020107,20182019,2,2018-10-20,False,2018-10-20T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,8,Canadiens,Montréal,de Montréal,MTL,3,9,Senators,Ottawa,d'Ottawa,OTT,4,4,OT,3,OT,8467950.0,8475913.0,,Sénateurs,,,,,,,,,,,,,,,,,,OTT
2018020106,20182019,2,2018-10-20,False,2018-10-20T23:00:00Z,-04:00,-04:00,America/Toronto,OFF,OK,19,Blues,St. Louis,de St. Louis,STL,4,10,Maple Leafs,Toronto,de Toronto,TOR,1,3,REG,3,REG,8474596.0,8477482.0,,,,,,,,,,,,,,,,,,,,STL
2018020108,20182019,2,2018-10-20,False,2018-10-20T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,17,Red Wings,Detroit,de Detroit,DET,4,13,Panthers,Florida,de la Floride,FLA,3,4,OT,3,OT,8470657.0,8474679.0,,,,,,,,,,,,,,,,,,,,DET
2018020110,20182019,2,2018-10-20,False,2018-10-21T00:00:00Z,-04:00,-05:00,US/Central,OFF,OK,14,Lightning,Tampa Bay,de Tampa Bay,TBL,4,30,Wild,Minnesota,du Minnesota,MIN,5,4,OT,3,OT,8471774.0,8475798.0,,,,,,,,,,,,,,,,,,,,MIN
2018020112,20182019,2,2018-10-20,False,2018-10-21T02:00:00Z,-04:00,-07:00,America/Vancouver,OFF,OK,6,Bruins,Boston,de Boston,BOS,1,23,Canucks,Vancouver,de Vancouver,VAN,2,4,OT,3,OT,8474593.0,8477500.0,,,Markström,,,,,,,,,,,,,,,,,VAN
2018020111,20182019,2,2018-10-20,False,2018-10-21T02:00:00Z,-04:00,-06:00,America/Edmonton,OFF,OK,18,Predators,Nashville,de Nashville,NSH,3,22,Oilers,Edmonton,d'Edmonton,EDM,0,3,REG,3,REG,8477424.0,8474056.0,,,,,,,,,,,,,,,,,,,,NSH
2018020113,20182019,2,2018-10-20,False,2018-10-21T02:00:00Z,-04:00,-07:00,US/Pacific,OFF,OK,24,Ducks,Anaheim,d'Anaheim,ANA,1,54,Golden Knights,Vegas,de Vegas,VGK,3,3,REG,3,REG,8470594.0,8471817.0,,,,,,,,,,,,,,,,,,,,VGK
2018020114,20182019,2,2018-10-20,False,2018-10-21T02:30:00Z,-04:00,-07:00,US/Pacific,OFF,OK,2,Islanders,New York,de New York,NYI,1,28,Sharks,San Jose,de San Jose,SJS,4,3,REG,3,REG,8474889.0,8475820.0,,,,,,,,,,,,,,,,,,,,SJS
2018020115,20182019,2,2018-10-21,False,2018-10-21T23:00:00Z,-04:00,-04:00,America/New_York,OFF,OK,20,Flames,Calgary,de Calgary,CGY,4,3,Rangers,New York,de New York,NYR,1,3,REG,3,REG,8479496.0,8477903.0,,,,,,,,,,,,,,,,,,,,CGY
2018020116,20182019,2,2018-10-21,False,2018-10-21T23:00:00Z,-04:00,-05:00,America/Chicago,OFF,OK,14,Lightning,Tampa Bay,de Tampa Bay,TBL,6,16,Blackhawks,Chicago,de Chicago,CHI,3,3,REG,3,REG,8475839.0,8478010.0,,,,,,,,,,,,,,,,,,,,TBL
2018020117,20182019,2,2018-10-21,False,2018-10-22T00:00:00Z,-04:00,-07:00,America/Los_Angeles,OFF,OK,7,Sabres,Buffalo,de Buffalo,BUF,4,24,Ducks,Anaheim,d'Anaheim,ANA,2,3,REG,3,REG,8475622.0,8477499.0,,,,,,,,,,,,,,,,,,,,BUF
2018020118,20182019,2,2018-10-22,False,2018-10-22T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,21,Avalanche,Colorado,du Colorado,COL,4,4,Flyers,Philadelphia,de Philadelphie,PHI,1,3,REG,3,REG,8473575.0,8476442.0,,,,,,,,,,,,,,,,,,,,COL
2018020119,20182019,2,2018-10-22,False,2018-10-22T23:30:00Z,-04:00,-04:00,America/Detroit,OFF,OK,12,Hurricanes,Carolina,de la Caroline,CAR,3,17,Red Wings,Detroit,de Detroit,DET,1,3,REG,3,REG,8475852.0,8475907.0,,,,,,,,,,,,,,,,,,,,CAR
2018020120,20182019,2,2018-10-22,False,2018-10-23T00:00:00Z,-04:00,-05:00,America/Winnipeg,OFF,OK,19,Blues,St. Louis,de St. Louis,STL,4,52,Jets,Winnipeg,de Winnipeg,WPG,5,4,OT,3,OT,8476945.0,8476885.0,,,,,,,,,,,,,,,,,,,,WPG
2018020121,20182019,2,2018-10-22,False,2018-10-23T02:00:00Z,-04:00,-07:00,America/Vancouver,OFF,OK,15,Capitals,Washington,de Washington,WSH,5,23,Canucks,Vancouver,de Vancouver,VAN,2,3,REG,3,REG,8474651.0,8471214.0,,,,,,,,,,,,,,,,,,,,WSH
2018020122,20182019,2,2018-10-23,False,2018-10-23T23:00:00Z,-04:00,-04:00,America/New_York,OFF,OK,13,Panthers,Florida,de la Floride,FLA,2,3,Rangers,New York,de New York,NYR,5,3,REG,3,REG,8480382.0,8476459.0,,,,,,,,,,,,,,,,,,,,NYR
2018020123,20182019,2,2018-10-23,False,2018-10-23T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,53,Coyotes,Arizona,de l'Arizona,ARI,4,29,Blue Jackets,Columbus,de Columbus,CBJ,1,3,REG,3,REG,8475311.0,8478440.0,,,,,,,,,,,,,,,,,,,,ARI
2018020124,20182019,2,2018-10-23,False,2018-10-23T23:30:00Z,-04:00,-04:00,America/Montreal,OFF,OK,20,Flames,Calgary,de Calgary,CGY,2,8,Canadiens,Montréal,de Montréal,MTL,3,3,REG,3,REG,8471679.0,8477494.0,,,,,,,,,,,,,,,,,,,,MTL
2018020125,20182019,2,2018-10-23,False,2018-10-23T23:30:00Z,-04:00,-04:00,US/Eastern,OFF,OK,6,Bruins,Boston,de Boston,BOS,4,9,Senators,Ottawa,d'Ottawa,OTT,1,3,REG,3,REG,8471695.0,8471276.0,,Sénateurs,,,,,,,,,,,,,,,,,,BOS
2018020126,20182019,2,2018-10-23,False,2018-10-24T00:00:00Z,-04:00,-05:00,US/Central,OFF,OK,28,Sharks,San Jose,de San Jose,SJS,5,18,Predators,Nashville,de Nashville,NSH,4,3,REG,3,REG,8474889.0,8470613.0,,,,,,,,,,,,,,,,,,,,SJS
2018020127,20182019,2,2018-10-23,False,2018-10-24T00:30:00Z,-04:00,-05:00,America/Chicago,OFF,OK,24,Ducks,Anaheim,d'Anaheim,ANA,1,16,Blackhawks,Chicago,de Chicago,CHI,3,3,REG,3,REG,8470645.0,8474141.0,,,,,,,,,,,,,,,,,,,,CHI
2018020128,20182019,2,2018-10-23,False,2018-10-24T00:30:00Z,-04:00,-05:00,US/Central,OFF,OK,26,Kings,Los Angeles,de Los Angeles,LAK,2,25,Stars,Dallas,de Dallas,DAL,4,3,REG,3,REG,8471750.0,8475906.0,,,,,,,,,,,,,,,,,,,,DAL
2018020129,20182019,2,2018-10-23,False,2018-10-24T01:00:00Z,-04:00,-06:00,America/Edmonton,OFF,OK,5,Penguins,Pittsburgh,de Pittsburgh,PIT,6,22,Oilers,Edmonton,d'Edmonton,EDM,5,4,OT,3,OT,8476899.0,8471675.0,,,,,,,,,,,,,,,,,,,,PIT
2018020131,20182019,2,2018-10-24,False,2018-10-24T23:00:00Z,-04:00,-05:00,America/Winnipeg,OFF,OK,10,Maple Leafs,Toronto,de Toronto,TOR,4,52,Jets,Winnipeg,de Winnipeg,WPG,2,3,REG,3,REG,8475883.0,8475172.0,,,,,,,,,,,,,,,,,,,,TOR
2018020130,20182019,2,2018-10-24,False,2018-10-24T23:00:00Z,-04:00,-04:00,America/New_York,OFF,OK,13,Panthers,Florida,de la Floride,FLA,3,2,Islanders,New York,de New York,NYI,2,4,OT,3,OT,8473503.0,8474884.0,,,,,,,,,,,,,,,,,,,,FLA
2018020132,20182019,2,2018-10-24,False,2018-10-25T01:30:00Z,-04:00,-06:00,America/Denver,OFF,OK,14,Lightning,Tampa Bay,de Tampa Bay,TBL,1,21,Avalanche,Colorado,du Colorado,COL,0,3,REG,3,REG,8476883.0,8476453.0,,,,,,,,,,,,,,,,,,,,TBL
2018020133,20182019,2,2018-10-24,False,2018-10-25T02:00:00Z,-04:00,-07:00,US/Pacific,OFF,OK,23,Canucks,Vancouver,de Vancouver,VAN,3,54,Golden Knights,Vegas,de Vegas,VGK,2,5,SO,3,SO,8474593.0,,,,Markström,,,,,,,,,,,,,,,,,VAN
2018020134,20182019,2,2018-10-25,False,2018-10-25T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,4,Flyers,Philadelphia,de Philadelphie,PHI,0,6,Bruins,Boston,de Boston,BOS,3,3,REG,3,REG,8470860.0,8465009.0,,,,,,,,,,,,,,,,,,,,BOS
2018020136,20182019,2,2018-10-25,False,2018-10-25T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,18,Predators,Nashville,de Nashville,NSH,4,1,Devils,New Jersey,du New Jersey,NJD,3,4,OT,3,OT,8477424.0,8474068.0,,,,,,,,,,,,,,,,,,,,NSH
2018020135,20182019,2,2018-10-25,False,2018-10-25T23:00:00Z,-04:00,-04:00,America/New_York,OFF,OK,8,Canadiens,Montréal,de Montréal,MTL,3,7,Sabres,Buffalo,de Buffalo,BUF,4,3,REG,3,REG,8475622.0,8473449.0,,,,,,,,,,,,,,,,,,,,BUF
2018020137,20182019,2,2018-10-25,False,2018-10-26T00:00:00Z,-04:00,-05:00,US/Central,OFF,OK,29,Blue Jackets,Columbus,de Columbus,CBJ,7,19,Blues,St. Louis,de St. Louis,STL,4,3,REG,3,REG,8476914.0,8476981.0,,,,,,,,,,,,,,,,,,,,CBJ
2018020138,20182019,2,2018-10-25,False,2018-10-26T00:00:00Z,-04:00,-05:00,US/Central,OFF,OK,26,Kings,Los Angeles,de Los Angeles,LAK,1,30,Wild,Minnesota,du Minnesota,MIN,4,3,REG,3,REG,8471227.0,8476463.0,,,,,,,,,,,,,,,,,,,,MIN
2018020139,20182019,2,2018-10-25,False,2018-10-26T00:30:00Z,-04:00,-05:00,America/Chicago,OFF,OK,3,Rangers,New York,de New York,NYR,1,16,Blackhawks,Chicago,de Chicago,CHI,4,3,REG,3,REG,8470645.0,8479657.0,,,,,,,,,,,,,,,,,,,,CHI
2018020140,20182019,2,2018-10-25,False,2018-10-26T00:30:00Z,-04:00,-05:00,US/Central,OFF,OK,24,Ducks,Anaheim,d'Anaheim,ANA,2,25,Stars,Dallas,de Dallas,DAL,5,3,REG,3,REG,8471750.0,8480036.0,,,,,,,,,,,,,,,,,,,,DAL
2018020141,20182019,2,2018-10-25,False,2018-10-26T01:00:00Z,-04:00,-06:00,America/Edmonton,OFF,OK,5,Penguins,Pittsburgh,de Pittsburgh,PIT,9,20,Flames,Calgary,de Calgary,CGY,1,3,REG,3,REG,8476899.0,8471887.0,,,,,,,,,,,,,,,,,,,,PIT
2018020142,20182019,2,2018-10-25,False,2018-10-26T01:00:00Z,-04:00,-06:00,America/Edmonton,OFF,OK,15,Capitals,Washington,de Washington,WSH,1,22,Oilers,Edmonton,d'Edmonton,EDM,4,3,REG,3,REG,8475660.0,8476454.0,,,,,,,,,,,,,,,,,,,,EDM
2018020143,20182019,2,2018-10-25,False,2018-10-26T02:00:00Z,-04:00,-07:00,America/Phoenix,OFF,OK,23,Canucks,Vancouver,de Vancouver,VAN,1,53,Coyotes,Arizona,de l'Arizona,ARI,4,3,REG,3,REG,8475311.0,8479343.0,,,,,,,,,,,,,,,,,,,,ARI
2018020144,20182019,2,2018-10-26,False,2018-10-26T22:00:00Z,-04:00,-07:00,US/Pacific,OFF,OK,14,Lightning,Tampa Bay,de Tampa Bay,TBL,3,54,Golden Knights,Vegas,de Vegas,VGK,2,3,REG,3,REG,8476883.0,8476468.0,,,,,,,,,,,,,,,,,,,,TBL
2018020146,20182019,2,2018-10-26,False,2018-10-26T23:30:00Z,-04:00,-04:00,US/Eastern,OFF,OK,28,Sharks,San Jose,de San Jose,SJS,3,12,Hurricanes,Carolina,de la Caroline,CAR,4,5,SO,3,SO,8475852.0,,,,,,,,,,,,,,,,,,,,,CAR
2018020145,20182019,2,2018-10-26,False,2018-10-26T23:30:00Z,-04:00,-04:00,America/Detroit,OFF,OK,52,Jets,Winnipeg,de Winnipeg,WPG,2,17,Red Wings,Detroit,de Detroit,DET,1,3,REG,3,REG,8476316.0,8470834.0,,,,,,,,,,,,,,,,,,,,WPG
2018020147,20182019,2,2018-10-26,False,2018-10-27T01:00:00Z,-04:00,-06:00,America/Denver,OFF,OK,9,Senators,Ottawa,d'Ottawa,OTT,3,21,Avalanche,Colorado,du Colorado,COL,6,3,REG,3,REG,8475831.0,8476455.0,Sénateurs,,,,,,,,,,,,,,,,,,,COL
2018020148,20182019,2,2018-10-27,False,2018-10-27T16:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,13,Panthers,Florida,de la Floride,FLA,2,1,Devils,New Jersey,du New Jersey,NJD,3,3,REG,3,REG,8476234.0,8476399.0,,,,,,,,,,,,,,,,,,,,NJD
2018020149,20182019,2,2018-10-27,False,2018-10-27T17:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,2,Islanders,New York,de New York,NYI,6,4,Flyers,Philadelphia,de Philadelphie,PHI,1,3,REG,3,REG,8475215.0,8478463.0,,,,,,,,,,,,,,,,,,,,NYI
2018020150,20182019,2,2018-10-27,False,2018-10-27T19:00:00Z,-04:00,-05:00,US/Central,OFF,OK,22,Oilers,Edmonton,d'Edmonton,EDM,5,18,Predators,Nashville,de Nashville,NSH,3,3,REG,3,REG,8475156.0,8477934.0,,,,,,,,,,,,,,,,,,,,EDM
2018020151,20182019,2,2018-10-27,False,2018-10-27T20:00:00Z,-04:00,-06:00,America/Edmonton,OFF,OK,15,Capitals,Washington,de Washington,WSH,4,20,Flames,Calgary,de Calgary,CGY,3,5,SO,3,SO,8477831.0,,,,,,,,,,,,,,,,,,,,,WSH
2018020154,20182019,2,2018-10-27,False,2018-10-27T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,7,Sabres,Buffalo,de Buffalo,BUF,4,29,Blue Jackets,Columbus,de Columbus,CBJ,5,4,OT,3,OT,8476914.0,8478550.0,,,,,,,,,,,,,,,,,,,,CBJ
2018020152,20182019,2,2018-10-27,False,2018-10-27T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,8,Canadiens,Montréal,de Montréal,MTL,3,6,Bruins,Boston,de Boston,BOS,0,3,REG,3,REG,8471679.0,8475848.0,,,,,,,,,,,,,,,,,,,,MTL
2018020153,20182019,2,2018-10-27,False,2018-10-27T23:00:00Z,-04:00,-04:00,America/Toronto,OFF,OK,52,Jets,Winnipeg,de Winnipeg,WPG,2,10,Maple Leafs,Toronto,de Toronto,TOR,3,3,REG,3,REG,8475883.0,8477953.0,,,,,,,,,,,,,,,,,,,,TOR
2018020155,20182019,2,2018-10-27,False,2018-10-28T00:00:00Z,-04:00,-05:00,US/Central,OFF,OK,16,Blackhawks,Chicago,de Chicago,CHI,3,19,Blues,St. Louis,de St. Louis,STL,7,3,REG,3,REG,8474596.0,8475098.0,,,,,,,,,,,,,,,,,,,,STL
2018020156,20182019,2,2018-10-27,False,2018-10-28T00:00:00Z,-04:00,-05:00,US/Central,OFF,OK,21,Avalanche,Colorado,du Colorado,COL,2,30,Wild,Minnesota,du Minnesota,MIN,3,3,REG,3,REG,8471227.0,8476463.0,,,,,,,,,,,,,,,,,,,,MIN
2018020157,20182019,2,2018-10-27,False,2018-10-28T01:00:00Z,-04:00,-07:00,America/Phoenix,OFF,OK,14,Lightning,Tampa Bay,de Tampa Bay,TBL,1,53,Coyotes,Arizona,de l'Arizona,ARI,7,3,REG,3,REG,8477293.0,8479343.0,,,,,,,,,,,,,,,,,,,,ARI
2018020158,20182019,2,2018-10-27,False,2018-10-28T02:00:00Z,-04:00,-07:00,America/Vancouver,OFF,OK,5,Penguins,Pittsburgh,de Pittsburgh,PIT,5,23,Canucks,Vancouver,de Vancouver,VAN,0,3,REG,3,REG,8479193.0,8473548.0,,,,,,,,,,,,,,,,,,,,PIT
2018020159,20182019,2,2018-10-28,False,2018-10-28T19:30:00Z,-04:00,-07:00,America/Los_Angeles,OFF,OK,3,Rangers,New York,de New York,NYR,3,26,Kings,Los Angeles,de Los Angeles,LAK,4,3,REG,3,REG,8475789.0,8474166.0,,,,,,,,,,,,,,,,,,,,LAK
2018020161,20182019,2,2018-10-28,False,2018-10-28T21:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,2,Islanders,New York,de New York,NYI,2,12,Hurricanes,Carolina,de la Caroline,CAR,1,3,REG,3,REG,8471306.0,8477506.0,,,,,,,,,,,,,,,,,,,,NYI
2018020160,20182019,2,2018-10-28,False,2018-10-28T21:00:00Z,-04:00,-04:00,America/Detroit,OFF,OK,25,Stars,Dallas,de Dallas,DAL,2,17,Red Wings,Detroit,de Detroit,DET,4,3,REG,3,REG,8473541.0,8470318.0,,,,,,,,,,,,,,,,,,,,DET
2018020162,20182019,2,2018-10-28,False,2018-10-28T22:00:00Z,-04:00,-05:00,America/Chicago,OFF,OK,22,Oilers,Edmonton,d'Edmonton,EDM,2,16,Blackhawks,Chicago,de Chicago,CHI,1,4,OT,3,OT,8475660.0,8478402.0,,,,,,,,,,,,,,,,,,,,EDM
2018020164,20182019,2,2018-10-28,False,2018-10-29T00:00:00Z,-04:00,-07:00,America/Los_Angeles,OFF,OK,28,Sharks,San Jose,de San Jose,SJS,4,24,Ducks,Anaheim,d'Anaheim,ANA,3,4,OT,3,OT,8474889.0,8478414.0,,,,,,,,,,,,,,,,,,,,SJS
2018020163,20182019,2,2018-10-28,False,2018-10-29T00:00:00Z,-04:00,-07:00,US/Pacific,OFF,OK,9,Senators,Ottawa,d'Ottawa,OTT,3,54,Golden Knights,Vegas,de Vegas,VGK,4,4,OT,3,OT,8470594.0,8476539.0,Sénateurs,,,,,,,,,,,,,,,,,,,VGK
2018020165,20182019,2,2018-10-29,False,2018-10-29T23:00:00Z,-04:00,-04:00,America/Toronto,OFF,OK,20,Flames,Calgary,de Calgary,CGY,3,10,Maple Leafs,Toronto,de Toronto,TOR,1,3,REG,3,REG,8469608.0,8477496.0,,,,,,,,,,,,,,,,,,,,CGY
2018020166,20182019,2,2018-10-29,False,2018-10-30T02:00:00Z,-04:00,-07:00,America/Vancouver,OFF,OK,30,Wild,Minnesota,du Minnesota,MIN,2,23,Canucks,Vancouver,de Vancouver,VAN,5,3,REG,3,REG,8474593.0,8480012.0,,,Markström,,,,,,,,,,,,,,,,,VAN
2018020170,20182019,2,2018-10-30,False,2018-10-30T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,17,Red Wings,Detroit,de Detroit,DET,5,29,Blue Jackets,Columbus,de Columbus,CBJ,3,3,REG,3,REG,8470657.0,8477479.0,,,,,,,,,,,,,,,,,,,,DET
2018020168,20182019,2,2018-10-30,False,2018-10-30T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,2,Islanders,New York,de New York,NYI,6,5,Penguins,Pittsburgh,de Pittsburgh,PIT,3,3,REG,3,REG,8475215.0,8474586.0,,,,,,,,,,,,,,,,,,,,NYI
2018020169,20182019,2,2018-10-30,False,2018-10-30T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,6,Bruins,Boston,de Boston,BOS,3,12,Hurricanes,Carolina,de la Caroline,CAR,2,3,REG,3,REG,8470860.0,8473419.0,,,,,,,,,,,,,,,,,,,,BOS
2018020167,20182019,2,2018-10-30,False,2018-10-30T23:00:00Z,-04:00,-04:00,America/New_York,OFF,OK,20,Flames,Calgary,de Calgary,CGY,2,7,Sabres,Buffalo,de Buffalo,BUF,1,4,OT,3,OT,8479496.0,8476346.0,,,,,,,,,,,,,,,,,,,,CGY
2018020172,20182019,2,2018-10-30,False,2018-10-30T23:30:00Z,-04:00,-04:00,US/Eastern,OFF,OK,1,Devils,New Jersey,du New Jersey,NJD,3,14,Lightning,Tampa Bay,de Tampa Bay,TBL,8,3,REG,3,REG,8476883.0,8476453.0,,,,,,,,,,,,,,,,,,,,TBL
2018020171,20182019,2,2018-10-30,False,2018-10-30T23:30:00Z,-04:00,-04:00,America/Montreal,OFF,OK,25,Stars,Dallas,de Dallas,DAL,4,8,Canadiens,Montréal,de Montréal,MTL,1,3,REG,3,REG,8471750.0,8480036.0,,,,,,,,,,,,,,,,,,,,DAL
2018020173,20182019,2,2018-10-30,False,2018-10-31T00:00:00Z,-04:00,-05:00,US/Central,OFF,OK,54,Golden Knights,Vegas,de Vegas,VGK,1,18,Predators,Nashville,de Nashville,NSH,4,3,REG,3,REG,8477424.0,8477451.0,,,,,,,,,,,,,,,,,,,,NSH
